paper_ref,arm,grid,long_link_medium,long_link_GBps,long_link_lat_ns,elec_GBps,port_GBps,ep,nodes,mb,cabling,walk,q,q_over_bdp,makespan_ms,rtos,drops,quotable,quotable_why,link_rate_fixed,binary_sha,source,note
medium_ablation,glass,4x4,optical,384,300,1800,800,32,256,8,ep32_gt.txt,g32b800,1066,2.00,75.330,2,18827,no,not the first qualifying rung of this walk,yes,8ca3c1c,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass,4x4,optical,384,300,1800,800,32,256,8,ep32_gt.txt,g32b800,2133,4.00,75.253,0,0,yes,first zero-timeout rung (post-fix binary),yes,8ca3c1c,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass,4x4,optical,384,300,1800,800,32,256,8,ep32_gt.txt,g32b800,2133,4.00,75.253,0,0,no,not the first qualifying rung of this walk,yes,fcdc6e7,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass,4x4,optical,384,300,1800,800,32,256,8,ep32_gt.txt,g32b800,4267,8.00,75.253,0,0,no,not the first qualifying rung of this walk,yes,8ca3c1c,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass,4x4,optical,384,300,1800,800,32,256,8,ep32_gt.txt,g32b800,8533,16.00,75.253,0,0,no,not the first qualifying rung of this walk,yes,8ca3c1c,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass,4x4,optical,384,300,1800,800,32,256,8,ep32_gt.txt,g32b800,17067,32.00,75.253,0,0,no,not the first qualifying rung of this walk,yes,8ca3c1c,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass_pad400,4x4,optical,384,400,1800,800,32,256,8,ep32_gt.txt,gp400_32,533,1.00,92.979,1899,1063654,no,not the first qualifying rung of this walk,yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass_pad400,4x4,optical,384,400,1800,800,32,256,8,ep32_gt.txt,gp400_32,1066,2.00,76.783,5,21474,no,not the first qualifying rung of this walk,yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass_pad400,4x4,optical,384,400,1800,800,32,256,8,ep32_gt.txt,gp400_32,2133,4.00,76.011,0,0,yes,first zero-timeout rung (post-fix binary),yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass_pad400,4x4,optical,384,400,1800,800,32,256,8,ep32_gt.txt,gp400_32,4267,8.00,76.011,0,0,no,not the first qualifying rung of this walk,yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass_pad400,4x4,optical,384,400,1800,800,32,256,8,ep32_gt.txt,gp400_32,8533,16.00,76.011,0,0,no,not the first qualifying rung of this walk,yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass_pad400,4x4,optical,384,400,1800,800,32,256,8,ep32_gt.txt,gp400_32,17067,32.00,76.011,0,0,no,not the first qualifying rung of this walk,yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,rate200,4x4,rate_point,200,400,1800,800,32,256,8,ep32_gt.txt,cu200_32,533,1.00,533.167,3325,1317077,no,not the first qualifying rung of this walk,yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,rate200,4x4,rate_point,200,400,1800,800,32,256,8,ep32_gt.txt,cu200_32,1066,2.00,87.328,15,44479,no,not the first qualifying rung of this walk,yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,rate200,4x4,rate_point,200,400,1800,800,32,256,8,ep32_gt.txt,cu200_32,2133,4.00,87.411,0,0,yes,first zero-timeout rung (post-fix binary),yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,rate200,4x4,rate_point,200,400,1800,800,32,256,8,ep32_gt.txt,cu200_32,4267,8.00,87.411,0,0,no,not the first qualifying rung of this walk,yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,rate200,4x4,rate_point,200,400,1800,800,32,256,8,ep32_gt.txt,cu200_32,8533,16.00,87.411,0,0,no,not the first qualifying rung of this walk,yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,rate200,4x4,rate_point,200,400,1800,800,32,256,8,ep32_gt.txt,cu200_32,17067,32.00,87.411,0,0,no,not the first qualifying rung of this walk,yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,copper100,4x4,copper,100,400,1800,800,64,512,8,ep64_gt.txt,cu64,1066,2.00,121.513,23737,7353583,no,not the first qualifying rung of this walk,yes,483fd95,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,copper100,4x4,copper,100,400,1800,800,64,512,8,ep64_gt.txt,cu64,2133,4.00,182.034,1644,1109929,no,not the first qualifying rung of this walk,yes,483fd95,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,copper100,4x4,copper,100,400,1800,800,64,512,8,ep64_gt.txt,cu64,4267,8.00,85.731,0,0,yes,first zero-timeout rung (post-fix binary),yes,483fd95,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,copper100,4x4,copper,100,400,1800,800,64,512,8,ep64_gt.txt,cu64,8533,16.00,85.731,0,0,no,not the first qualifying rung of this walk,yes,483fd95,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,copper100,4x4,copper,100,400,1800,800,64,512,8,ep64_gt.txt,cu64,17067,32.00,85.731,0,0,no,not the first qualifying rung of this walk,yes,483fd95,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,copper100,4x4,copper,100,400,1800,800,64,512,8,ep64_gt.txt,cu64,34133,64.00,85.731,0,0,no,not the first qualifying rung of this walk,yes,483fd95,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,copper50,4x4,copper,50,400,1800,800,64,512,8,ep64_gt.txt,cu50_64,1066,2.00,184.303,27996,7479844,no,not the first qualifying rung of this walk,yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,copper50,4x4,copper,50,400,1800,800,64,512,8,ep64_gt.txt,cu50_64,2133,4.00,559.354,2887,1180429,no,not the first qualifying rung of this walk,yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,copper50,4x4,copper,50,400,1800,800,64,512,8,ep64_gt.txt,cu50_64,4267,8.00,154.037,160,0,yes,"first rung with zero measured drops; 160 spurious timeouts (buffer-invariant, validated counter)",yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,copper50,4x4,copper,50,400,1800,800,64,512,8,ep64_gt.txt,cu50_64,8533,16.00,154.037,160,0,no,not the first qualifying rung of this walk,yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,copper50,4x4,copper,50,400,1800,800,64,512,8,ep64_gt.txt,cu50_64,17067,32.00,154.037,160,0,no,not the first qualifying rung of this walk,yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,copper50,4x4,copper,50,400,1800,800,64,512,8,ep64_gt.txt,cu50_64,34133,64.00,154.037,160,0,no,not the first qualifying rung of this walk,yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass,4x4,optical,384,300,1800,800,64,512,8,ep64_gt.txt,g64b800,1066,2.00,51.212,17777,8211523,no,not the first qualifying rung of this walk,yes,2128410,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass,4x4,optical,384,300,1800,800,64,512,8,ep64_gt.txt,g64b800,2133,4.00,45.037,3095,4324577,no,not the first qualifying rung of this walk,yes,2128410,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass,4x4,optical,384,300,1800,800,64,512,8,ep64_gt.txt,g64b800,4267,8.00,39.386,80,94274,no,not the first qualifying rung of this walk,yes,2128410,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass,4x4,optical,384,300,1800,800,64,512,8,ep64_gt.txt,g64b800,8533,16.00,39.879,0,0,yes,first zero-timeout rung (post-fix binary),yes,2128410,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass,4x4,optical,384,300,1800,800,64,512,8,ep64_gt.txt,g64b800,8533,16.00,39.879,0,0,no,not the first qualifying rung of this walk,yes,fcdc6e7,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass,4x4,optical,384,300,1800,800,64,512,8,ep64_gt.txt,g64b800,17067,32.00,39.879,0,0,no,not the first qualifying rung of this walk,yes,2128410,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass,4x4,optical,384,300,1800,800,64,512,8,ep64_gt.txt,g64b800,34133,64.00,39.879,0,0,no,not the first qualifying rung of this walk,yes,2128410,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass_pad400,4x4,optical,384,400,1800,800,64,512,8,ep64_gt.txt,gp400_64,1066,2.00,46.098,15026,7836006,no,not the first qualifying rung of this walk,yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass_pad400,4x4,optical,384,400,1800,800,64,512,8,ep64_gt.txt,gp400_64,2133,4.00,69.158,3255,4179806,no,not the first qualifying rung of this walk,yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass_pad400,4x4,optical,384,400,1800,800,64,512,8,ep64_gt.txt,gp400_64,4267,8.00,40.994,56,106788,no,not the first qualifying rung of this walk,yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass_pad400,4x4,optical,384,400,1800,800,64,512,8,ep64_gt.txt,gp400_64,8533,16.00,40.675,0,0,yes,first zero-timeout rung (post-fix binary),yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass_pad400,4x4,optical,384,400,1800,800,64,512,8,ep64_gt.txt,gp400_64,17067,32.00,40.675,0,0,no,not the first qualifying rung of this walk,yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,glass_pad400,4x4,optical,384,400,1800,800,64,512,8,ep64_gt.txt,gp400_64,34133,64.00,40.675,0,0,no,not the first qualifying rung of this walk,yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
medium_ablation,rate200,4x4,rate_point,200,400,1800,800,64,512,8,ep64_gt.txt,cu200_64,1066,2.00,62.030,21059,7369365,no,not the first qualifying rung of this walk,yes,a168d64,cliff_postfix.csv,"medium ablation on the paper's own 4x4 flattened butterfly: ONLY the distance->=2 intra-panel links change (384->100 GB/s, pad 300->400 ns). Electrical tier 1800 GB/s, ports 800 GB/s, placement, cabling and routing all unchanged. The 400 ns is a MODEL PAD raised from a model pad, not a measured copper propagation delay. Every rung is present; quotable marks the first zero-timeout rung. At EP=64 the two arms quote at DIFFERENT buffers (glass 8533, copper 4267), so compare at matched q as well."
